,Candidate Deidentified ID,Work Company Name Deidentified ID,Work History Title,Work History Start Year,Work History End Year,Work History Start Month,Work History End Month
2073,284,578.0,Business Intelligence Engineer,2018.0,2020.0,9.0,10.0
2074,284,1549.0,Azure Data Engineer,2022.0,,9.0,
2075,284,1550.0,SQL/BI Developer,2020.0,2022.0,10.0,9.0
2076,507,,,,,,
2077,537,1551.0,"Senior Executive, Mortgage Insurance",2005.0,2006.0,11.0,2.0
2078,537,808.0,Financial Analyst,2006.0,2008.0,2.0,8.0
2079,537,444.0,"Vice President, Sourcing Performance and Analytics",2012.0,2022.0,7.0,6.0
2080,537,1337.0,Assistant Manager,2008.0,2012.0,8.0,7.0
2081,537,1552.0,"Senior Associate, Mortgage Insurance",2003.0,2005.0,7.0,11.0
2082,691,216.0,Business Intelligence Developer,2021.0,2023.0,,
2083,691,216.0,Programmer Analyst,2020.0,2021.0,,
2084,691,216.0,,2020.0,2023.0,,
2085,691,216.0,DevOps Engineer,2021.0,2021.0,,
2086,119,1553.0,Development Engineer,2015.0,2017.0,3.0,2.0
2087,119,1554.0,Reporting Analyst,2023.0,,12.0,
2088,119,412.0,,2017.0,2018.0,3.0,5.0
2089,119,1555.0,Business Data Analyst,2020.0,2022.0,7.0,3.0
2090,119,101.0,Business Data Analyst,2023.0,2023.0,5.0,8.0
2091,192,1337.0,Database Developer,2018.0,2020.0,5.0,5.0
2092,192,1556.0,Sr. SQL Server BI Developer,2021.0,,12.0,
2093,192,1156.0,SQL/BI Developer,2020.0,2021.0,5.0,7.0
2094,426,1557.0,,2020.0,2023.0,3.0,1.0
2095,426,1558.0,Application Support,2013.0,2016.0,5.0,12.0
2096,426,1559.0,Information Security Analyst,2016.0,2020.0,12.0,3.0
2097,426,1560.0,,2023.0,,2.0,
2098,320,1561.0,Inventory Analyst,2021.0,2022.0,10.0,4.0
2099,320,1562.0,Data Analyst,2020.0,2021.0,4.0,8.0
2100,320,1563.0,Data Analyst,2019.0,2019.0,5.0,11.0
2101,706,216.0,Analyst,2022.0,2022.0,9.0,12.0
2102,706,1271.0,Python Developer Co-op,2022.0,2022.0,6.0,9.0
2103,706,1564.0,Data Analyst,2023.0,,5.0,
2104,706,1565.0,Python Software Development Intern,2020.0,2020.0,8.0,11.0
2105,706,1566.0,Product Manager,2021.0,2021.0,4.0,5.0
2106,145,,,,,,
2107,680,1567.0,Business Analyst,2017.0,2021.0,8.0,9.0
2108,265,,,,,,
2109,794,1568.0,Business Development Analyst,2018.0,,5.0,
2110,794,1569.0,Analyst IV,2022.0,2023.0,4.0,10.0
2111,668,1570.0,Senior BI Data Analyst,2021.0,2021.0,10.0,12.0
2112,668,1570.0,Senior BI Data Analyst,2022.0,2022.0,4.0,6.0
2113,668,391.0,Information Technology Lead,2017.0,2018.0,10.0,11.0
2114,668,1570.0,Senior BI Data Analyst,2021.0,2021.0,6.0,9.0
2115,668,391.0,Information Technology Lead,2018.0,2019.0,12.0,9.0
2116,668,1570.0,Senior BI Data Analyst,2023.0,2023.0,1.0,7.0
2117,668,391.0,Information Technology Lead,2014.0,2021.0,6.0,6.0
2118,668,1570.0,Senior BI Data Analyst,2022.0,2022.0,6.0,12.0
2119,668,391.0,Information Technology Lead,2014.0,2017.0,10.0,9.0
2120,668,391.0,Information Technology Lead,2019.0,2021.0,10.0,6.0
2121,668,1570.0,Senior BI Data Analyst,2021.0,2023.0,6.0,9.0
2122,668,1570.0,Senior BI Data Analyst,2022.0,2022.0,1.0,3.0
2123,197,1571.0,Business Analyst,2018.0,,7.0,
2124,76,1572.0,Data Analyst,2019.0,,11.0,
2125,76,1573.0,Data Analyst,2017.0,2019.0,6.0,8.0
2126,747,1329.0,Business Analyst,2022.0,,9.0,
2127,747,1574.0,Business Analyst,2019.0,2021.0,3.0,7.0
2128,341,1575.0,Oracle Developer,2018.0,2021.0,12.0,1.0
2129,341,1576.0,,2023.0,,11.0,
2130,341,1577.0,Data Engineer,2021.0,2022.0,1.0,9.0
2131,341,1577.0,Data Engineer,2023.0,2023.0,5.0,10.0
2132,585,1578.0,,2023.0,2023.0,1.0,3.0
2133,585,1579.0,Data Analyst,2021.0,2021.0,5.0,8.0
2134,585,1580.0,VOLUNTEER,2023.0,,10.0,
2135,379,,,,,,
2136,288,,,,,,
2137,73,329.0,Data Analyst,2020.0,2021.0,1.0,9.0
2138,596,,,,,,
2139,606,1581.0,Business Intelligence Specialist,2022.0,2023.0,5.0,4.0
2140,606,1582.0,Database Administrator,2021.0,2022.0,11.0,1.0
2141,606,1583.0,Project Control Officer,2023.0,,11.0,
2142,606,392.0,Project Manager,2023.0,2023.0,9.0,11.0
2143,363,1584.0,Project Coordinator,2009.0,2013.0,8.0,3.0
2144,363,1584.0,PMO Lead,2013.0,2018.0,3.0,3.0
2145,363,1585.0,,2023.0,2023.0,9.0,12.0
2146,671,1586.0,Database Developer,2018.0,2021.0,7.0,4.0
2147,671,1587.0,Senior Data Analyst,2021.0,,4.0,
2148,43,1588.0,Military Police Team Leader - Korean National Police Honor Guard,2015.0,2017.0,8.0,5.0
2149,43,1589.0,Business Development Coordinator,2022.0,2023.0,10.0,10.0
2150,43,1590.0,Server,2018.0,2019.0,3.0,3.0
2151,638,1591.0,Data Analyst,2022.0,,6.0,
2152,638,1592.0,Research Investment Intern,2021.0,2021.0,1.0,6.0
2153,347,30.0,Business Insights Analyst,2022.0,2024.0,11.0,1.0
2154,347,1593.0,Junior Data Analyst,2018.0,2019.0,6.0,8.0
2155,89,1594.0,RESEARCH INTERN,2019.0,2020.0,7.0,7.0
2156,89,1595.0,BUSINESS ANALYST,2020.0,2023.0,9.0,11.0
2157,89,1596.0,BUSINESS CONSULTANT,2016.0,2019.0,3.0,5.0
2158,276,1597.0,Data Analyst,2018.0,2022.0,1.0,1.0
2159,276,1598.0,Business Analyst,2022.0,2023.0,2.0,11.0
2160,276,1599.0,Customer Data Specialist NTara Resource Management,2017.0,2018.0,1.0,1.0
2161,630,392.0,Student Senior Support Officer,2022.0,2023.0,9.0,4.0
2162,630,392.0,Student Office Assistant,2021.0,2022.0,9.0,4.0
2163,56,1600.0,Business Intelligence Analyst,2021.0,2022.0,8.0,4.0
2164,56,1601.0,Business Analyst,2019.0,2021.0,7.0,6.0
2165,56,1602.0,Business Intelligence Analyst,2022.0,,5.0,
2166,400,1603.0,,2018.0,2020.0,7.0,1.0
2167,400,1604.0,AI DEVELOPER,2024.0,2024.0,2.0,4.0
2168,701,,,,,,
2169,713,1605.0,Medical Coder,2006.0,2007.0,8.0,6.0
2170,713,196.0,Process Analyst,2007.0,2008.0,10.0,4.0
2171,713,1606.0,Medical Coder,2004.0,2006.0,8.0,7.0
2172,713,1607.0,Pharmacy Supervisor,2018.0,2022.0,9.0,11.0
2173,65,1608.0,Principal Engineering Consultant,2014.0,2016.0,12.0,8.0
2174,65,1609.0,Technology R&D Consultant,2019.0,2019.0,4.0,10.0
2175,65,1610.0,Senior Technical Solutions Engineer,2022.0,2023.0,4.0,4.0
2176,65,375.0,Business Analyst,2017.0,2017.0,1.0,10.0
2177,65,1611.0,Consultant Sr.,2000.0,2007.0,8.0,11.0
2178,65,1612.0,Generative AI Consultant,2023.0,,4.0,
2179,65,1608.0,Principal Engineering Consultant,2011.0,2013.0,12.0,4.0
2180,65,1613.0,Business Intelligence Technical Lead,2007.0,2011.0,11.0,7.0
2181,65,1614.0,,2000.0,2004.0,8.0,5.0
2182,65,1615.0,ML Architect,2019.0,2020.0,12.0,3.0
2183,65,156.0,Data Scientist,2020.0,2022.0,10.0,4.0
2184,65,1616.0,Engineer,2013.0,2013.0,3.0,11.0
2185,362,1617.0,Data Analyst,2023.0,,7.0,
2186,267,,,,,,
2187,21,1618.0,Data Analyst,2020.0,2021.0,3.0,6.0
2188,21,1619.0,Energy Data Analyst,2014.0,2020.0,10.0,2.0
2189,656,391.0,Junior Actuarial Analyst,2020.0,2022.0,11.0,4.0
2190,132,1620.0,Senior Technical Lead,2021.0,,11.0,
2191,132,893.0,Technical Lead,2021.0,2021.0,7.0,11.0
2192,132,1621.0,BI Consultant,2015.0,2018.0,2.0,9.0
2193,132,1622.0,Jedox Developer,2011.0,2015.0,7.0,1.0
2194,132,1623.0,Senior BI Developer,2019.0,2021.0,8.0,6.0
2195,712,1624.0,Inplant Trainee,2018.0,2018.0,12.0,12.0
2196,712,7.0,Business Insights Analyst,2022.0,2022.0,5.0,12.0
2197,712,49.0,Data Engineer,2023.0,,8.0,
2198,311,1625.0,Software Developer,2015.0,2018.0,2.0,3.0
2199,311,1626.0,Lead Analyst,2018.0,,6.0,
2200,52,1627.0,Business Intelligence Analyst,2017.0,2023.0,9.0,12.0
2201,52,815.0,,2017.0,2017.0,1.0,6.0
2202,286,1628.0,Volunteer,2023.0,,12.0,
2203,286,1629.0,Senior Software Analyst,2016.0,2018.0,7.0,4.0
2204,286,1630.0,Data Analyst,2019.0,2019.0,1.0,6.0
2205,286,1631.0,Associate,2019.0,2023.0,7.0,2.0
2206,595,1632.0,Laboratory Coordinator,2017.0,2019.0,5.0,4.0
2207,595,1632.0,Course Instructor,2022.0,,7.0,
2208,595,1633.0,,2015.0,2016.0,3.0,2.0
2209,595,1634.0,Supply Chain Internship,2014.0,2014.0,6.0,7.0
2210,595,1635.0,Data Architect,2022.0,,4.0,
2211,595,1633.0,Maintenance Supervisor,2016.0,2016.0,2.0,11.0
2212,595,1636.0,Data Science Solutions Engineer,2019.0,2022.0,6.0,4.0
2213,726,1637.0,Web Intern,2018.0,2018.0,1.0,5.0
2214,726,1638.0,Business Analyst - Sales,2023.0,,4.0,
2215,726,1639.0,Logistics Analyst,2018.0,2019.0,8.0,7.0
2216,726,1640.0,Allocation Analyst - Merchandise Planning,2022.0,2023.0,9.0,4.0
2217,726,1641.0,Software Intern,2016.0,2016.0,5.0,7.0
2218,726,48.0,Customer Experience Salesfloor Associate,2021.0,2022.0,8.0,5.0
2219,301,432.0,Technical Support Specialist,2020.0,2021.0,9.0,3.0
2220,301,1642.0,Business Intelligence Analyst,2021.0,,3.0,
2221,367,,,,,,
2222,518,,,,,,
2223,628,1643.0,Business Analyst - Cryptography,2021.0,2022.0,8.0,5.0
2224,628,1644.0,Business Analyst IT,2017.0,2019.0,12.0,9.0
2225,628,1645.0,Business Analyst II - Delivery and Business Operations,2022.0,2023.0,5.0,4.0
2226,628,1644.0,Business Analyst IT,2012.0,2017.0,7.0,10.0
2227,209,1646.0,Data Analyst,2020.0,,9.0,
2228,580,425.0,Business Intelligence Consultant,2023.0,,1.0,
2229,580,1647.0,Business Intelligence Developer,2020.0,2022.0,1.0,6.0
2230,225,673.0,Azure BI Engineer,2022.0,,4.0,
2231,225,1648.0,BI/Data Analyst,2021.0,2022.0,1.0,4.0
2232,225,1649.0,,2019.0,2020.0,7.0,12.0
2233,660,1650.0,Assistant Manager (Finance),2008.0,2011.0,6.0,2.0
2234,660,1651.0,Systems Implementation Consultant,2011.0,2014.0,3.0,4.0
2235,660,1652.0,System Accountant,2021.0,2023.0,4.0,4.0
2236,660,1653.0,Sage Platinum Business Partner,2008.0,2008.0,2.0,6.0
2237,660,1654.0,Application Systems Consultant,2014.0,2016.0,5.0,6.0
2238,660,1655.0,Application Systems Consultant,2016.0,2021.0,6.0,3.0
2239,660,1656.0,BI Consultant,2023.0,2024.0,5.0,1.0
2240,705,1657.0,Data Analyst,2023.0,2024.0,8.0,1.0
2241,705,75.0,Power BI Developer,2017.0,2019.0,6.0,12.0
2242,705,714.0,Power BI Developer,2020.0,2021.0,4.0,10.0
2243,705,1658.0,Power BI Developer,2021.0,2023.0,11.0,7.0
2244,440,684.0,Data Analyst,2021.0,,3.0,
2245,769,663.0,Data Analyst,2022.0,,1.0,
2246,769,63.0,Junior Data Analyst,2020.0,2021.0,1.0,12.0
2247,582,1659.0,Business Analyst,2017.0,2017.0,1.0,5.0
2248,582,1660.0,Business Analyst,2017.0,2019.0,6.0,9.0
2249,640,1661.0,Data analyst,2021.0,2022.0,3.0,2.0
2250,187,,,,,,
2251,476,1662.0,DATA BUSINESS ANALYST,2022.0,2023.0,12.0,12.0
2252,476,1663.0,SOFTWARE DEVELOPER,2017.0,2018.0,6.0,7.0
2253,476,1273.0,BUSINESS ANALYST,2019.0,2021.0,5.0,3.0
2254,618,1664.0,Marketing Data Analyst,2021.0,2022.0,7.0,8.0
2255,618,1664.0,Process Data Analyst,2023.0,,7.0,
2256,618,1665.0,Data Science Teaching Assistant,2023.0,2023.0,1.0,6.0
2257,618,1666.0,Researcher,2019.0,2021.0,1.0,5.0
2258,293,1667.0,Data Analyst,2023.0,,10.0,
2259,293,1668.0,Junior Software Engineer,2019.0,2019.0,8.0,10.0
2260,293,1669.0,Business Analyst,2023.0,2023.0,5.0,8.0
2261,293,1350.0,Software/Data Engineer,2019.0,2021.0,10.0,10.0
2262,293,1670.0,Data Analyst,2022.0,2022.0,9.0,12.0
2263,128,1017.0,Business Intelligence Analyst,2018.0,2021.0,7.0,10.0
2264,128,1671.0,Data Analyst,2023.0,,1.0,
2265,128,391.0,Data Analyst,2021.0,2022.0,10.0,7.0
2266,784,369.0,Senior System Engineer,2019.0,2021.0,1.0,11.0
2267,784,772.0,Customer Service Representative,2022.0,2023.0,6.0,5.0
2268,784,369.0,System Engineer,2018.0,2019.0,8.0,1.0
2269,7,1672.0,Aircraft Mechanic,2023.0,,7.0,
2270,474,30.0,Business Intelligence Analyst,2020.0,,3.0,
2271,474,1673.0,Business Intelligence Analyst,2017.0,2018.0,5.0,8.0
2272,450,1674.0,Junior Energy Analyst,2020.0,2022.0,6.0,8.0
2273,450,1675.0,DATA ANALYST,2023.0,,10.0,
2274,622,1676.0,MSBI and DWH Engineer,2021.0,2022.0,3.0,11.0
2275,622,497.0,Jr DB and Power BI Developer,2018.0,2019.0,3.0,10.0
2276,622,1677.0,Business intelligence analyst,2022.0,,11.0,
2277,622,965.0,Database and MSBI Engineer,2019.0,2021.0,10.0,2.0
2278,230,1678.0,Sr. BI Engineer,2019.0,2021.0,4.0,9.0
2279,230,1679.0,Power BI Jr Engineer,2017.0,2019.0,4.0,4.0
2280,53,,,,,,
2281,788,1680.0,BI/DATA ANALYST,2018.0,2021.0,9.0,6.0
2282,793,1262.0,Business Intelligence Analyst,2017.0,2019.0,3.0,4.0
2283,546,391.0,Assistant System Engineer,2020.0,2022.0,10.0,3.0
2284,546,1681.0,,2019.0,2020.0,8.0,8.0
2285,546,337.0,Application and Database Project Assistant,2022.0,2023.0,9.0,9.0
2286,489,1682.0,DB Specialist,2019.0,2023.0,8.0,1.0
2287,489,1683.0,BI Developer,2023.0,,3.0,
2288,505,,,,,,
2289,699,91.0,Power BI Developer,2019.0,2021.0,12.0,3.0
2290,699,1684.0,SQL Developer,2018.0,2019.0,6.0,10.0
2291,699,179.0,Sr Power BI Developer,2021.0,,4.0,
2292,248,,,,,,
2293,271,1628.0,Data Analyst,2024.0,,3.0,
2294,271,663.0,Network Engineer,2018.0,2023.0,10.0,1.0
2295,271,1564.0,Data Specialist,2023.0,2023.0,9.0,11.0
2296,423,1481.0,Data Analyst,2019.0,2020.0,,
2297,423,1685.0,Data Analyst,2022.0,2023.0,,
2298,488,1686.0,Senior Data Operations Engineer,2023.0,2023.0,3.0,9.0
2299,488,1687.0,Senior Data Analyst,2019.0,2021.0,9.0,7.0
2300,488,1687.0,Business Intelligence Analyst,2018.0,2019.0,2.0,8.0
2301,488,1687.0,Team Lead - Data Analytics,2021.0,2022.0,8.0,8.0
2302,228,633.0,Data Engineer,2021.0,,11.0,
2303,228,1688.0,Data Analyst,2018.0,2020.0,5.0,6.0
2304,228,29.0,Data Analyst,2020.0,2021.0,9.0,9.0
2305,359,196.0,Application Development Analyst,2016.0,2018.0,,
2306,203,1689.0,Policy Process Analyst,2023.0,,6.0,
2307,203,1690.0,Financial service representative,2021.0,2022.0,7.0,6.0
2308,203,1689.0,Insurance advisor,2022.0,2023.0,6.0,6.0
2309,780,1691.0,Analyst,2013.0,2018.0,3.0,2.0
2310,780,1691.0,Manager (Business Reporting & Governance),2018.0,2023.0,3.0,12.0
2311,780,1692.0,Analyst,2010.0,2013.0,4.0,2.0
2312,780,1693.0,MIS Executive,2007.0,2010.0,12.0,3.0
2313,594,1694.0,Data Analyst,2018.0,2021.0,12.0,6.0
2314,594,1695.0,Contractor,2023.0,,3.0,
