,Candidate Deidentified ID,Work Company Name Deidentified ID,Work History Title,Work History Start Year,Work History End Year,Work History Start Month,Work History End Month
664,105,265.0,Data Analyst,2021.0,,,
492,73,191.0,Business Intelligence Developer,2019.0,,3.0,
785,127,,,,,,
774,124,316.0,Consultant,2017.0,2019.0,2.0,11.0
597,89,,,,,,
1129,194,478.0,Executive Assistant to the Chairman,2010.0,2013.0,,
434,65,174.0,COVID Screening & Wayfinding Volunteer,2020.0,2020.0,9.0,11.0
619,95,249.0,Business Data Analyst,2018.0,2019.0,6.0,6.0
125,18,56.0,Director,2024.0,,1.0,
721,111,286.0,Senior Human Resources,2018.0,2018.0,4.0,7.0
259,39,104.0,Flight Operations Controller,2019.0,,3.0,
1143,199,489.0,Administrator,2021.0,2021.0,2.0,4.0
1097,188,462.0,,2014.0,2015.0,12.0,10.0
1104,189,408.0,SQL /Power BI Developer,2020.0,,7.0,
433,65,174.0,COVID Screening & Wayfinding Volunteer,2020.0,2020.0,9.0,11.0
1101,189,464.0,SQL Developer,2016.0,2017.0,5.0,10.0
272,39,105.0,Flight Attendant,2005.0,2010.0,1.0,4.0
1219,211,523.0,Data Analyst,2019.0,2022.0,6.0,6.0
572,85,225.0,Data Analyst,2019.0,2019.0,2.0,4.0
517,77,201.0,BI Developer,2018.0,2019.0,2.0,8.0
1010,167,419.0,ASSISTANT BI TECHNICIAN,2007.0,2008.0,11.0,3.0
476,71,187.0,Data Analyst,2019.0,2019.0,2.0,4.0
474,71,188.0,Corporate Banking Associate,2021.0,2021.0,3.0,5.0
90,11,38.0,Business Intelligence Consultant,2022.0,2023.0,9.0,3.0
1250,219,541.0,Project site Engineer,2020.0,2020.0,7.0,12.0
406,62,166.0,Marketing Intern,2018.0,2018.0,4.0,8.0
140,19,60.0,,2020.0,2021.0,2.0,6.0
766,121,313.0,,2022.0,2022.0,5.0,7.0
423,62,169.0,Passenger Service Agent,2010.0,2012.0,11.0,1.0
574,85,227.0,Analyst,2013.0,2014.0,4.0,4.0
1262,222,176.0,Business Intelligence Analyst,2019.0,2021.0,9.0,4.0
743,117,301.0,Business Data Analyst,2021.0,,12.0,
183,22,68.0,Teaching Assistant,2014.0,2017.0,9.0,4.0
478,71,188.0,Corporate Banking Associate,2021.0,2021.0,3.0,5.0
35,3,9.0,Business Analyst,2017.0,2018.0,1.0,4.0
371,57,151.0,Graduate Teaching Assistant,2022.0,2022.0,1.0,8.0
815,136,328.0,Data Analyst,2019.0,2021.0,3.0,12.0
41,4,13.0,,,,,
610,93,244.0,Senior Research Analyst,2016.0,2019.0,9.0,3.0
817,137,340.0,PROGRAM MANAGER,2014.0,2016.0,7.0,8.0
864,143,360.0,Driver Check-In Clerk,2016.0,2017.0,8.0,7.0
119,18,57.0,Project Manager,2015.0,2021.0,8.0,3.0
246,38,101.0,System Administrator,2019.0,2021.0,7.0,12.0
781,126,322.0,Business Analyst,2021.0,2022.0,3.0,4.0
99,13,45.0,Sr. Business Analyst,2021.0,2022.0,7.0,7.0
776,125,318.0,Business Intelligence Analyst,2021.0,2021.0,7.0,12.0
339,49,129.0,Sr. Healthcare Business Analyst,2016.0,2022.0,7.0,1.0
614,93,243.0,Web Administrator,2019.0,,3.0,
498,73,191.0,Business Intelligence Developer,2019.0,,3.0,
1215,209,519.0,Monitoring & Evaluation Specialist,2017.0,2019.0,,
418,62,168.0,Account Manager,2017.0,2017.0,5.0,8.0
346,51,136.0,Hostel Worker,2019.0,2020.0,10.0,4.0
994,166,6.0,BI Analyst,2018.0,2021.0,5.0,11.0
449,68,179.0,SENIOR DATA ANALYST,2021.0,2022.0,9.0,7.0
1020,168,424.0,Data and R&D Engineer,2020.0,2021.0,11.0,10.0
184,23,74.0,Business Analyst,2020.0,,12.0,
863,143,359.0,Inbound Customer Service Representative,2014.0,2016.0,8.0,8.0
1107,190,467.0,,2021.0,2021.0,5.0,7.0
965,160,398.0,Petroleum Analytics Engineer,2009.0,2012.0,10.0,8.0
388,59,158.0,Business Development Manager,2019.0,2019.0,,
1072,180,448.0,Data Analyst,2020.0,2021.0,8.0,10.0
1142,198,488.0,Aircraft Mechanic,2023.0,,7.0,
17,1,3.0,Audit Data Analyst,2020.0,2020.0,5.0,8.0
64,9,28.0,SQL BI Developer,2017.0,2019.0,8.0,6.0
1257,221,177.0,BI Developer,2017.0,2020.0,6.0,9.0
497,73,193.0,IT Technician,2017.0,2018.0,10.0,4.0
304,43,113.0,System Engineer,2013.0,2017.0,9.0,10.0
949,156,25.0,Power BI Developer,2020.0,2021.0,1.0,2.0
738,115,297.0,SQL & SSRS Developer,2015.0,2018.0,9.0,10.0
519,78,203.0,Volunteer,2022.0,2022.0,1.0,4.0
389,59,161.0,Market Research Analyst,2014.0,2015.0,,
292,41,109.0,Engineering Intern,2019.0,2019.0,6.0,8.0
694,107,270.0,Marketing Analyst,2022.0,,6.0,
1173,202,501.0,,2020.0,2022.0,9.0,6.0
972,161,400.0,Data analyst,2017.0,2019.0,1.0,9.0
226,33,95.0,Research Assistant,2022.0,2022.0,5.0,8.0
505,75,197.0,Sr. Data Analyst,2021.0,,5.0,
470,71,189.0,Assurance Associate,2019.0,2020.0,5.0,3.0
701,107,269.0,Director,2018.0,2022.0,9.0,5.0
586,87,234.0,Assistant Executive,2019.0,2020.0,9.0,3.0
622,96,251.0,Data Analyst,2020.0,,4.0,
757,119,307.0,Owner,2017.0,2019.0,3.0,3.0
829,139,345.0,Supply Chain Business Analyst,2015.0,2019.0,9.0,2.0
697,107,268.0,Senior Readiness Supervisor,2007.0,2008.0,10.0,8.0
211,31,89.0,Junior Developer,2018.0,2018.0,5.0,9.0
714,110,279.0,Business Development,2018.0,2018.0,1.0,12.0
503,74,151.0,Online Learning Assistant,2021.0,2021.0,5.0,8.0
931,152,385.0,Senior Data Analyst,2019.0,2020.0,3.0,9.0
973,161,400.0,Data analyst,2016.0,2016.0,6.0,12.0
958,160,398.0,Petroleum Analytics Engineer,2009.0,2012.0,10.0,8.0
1167,202,500.0,General Labourer,2016.0,2016.0,7.0,8.0
855,142,351.0,Sr. Business Analyst,2020.0,,2.0,
529,79,209.0,Data Analyst,2019.0,2021.0,4.0,6.0
638,100,257.0,Distribution planner assistant,2018.0,2018.0,1.0,3.0
878,145,372.0,Business Intelligence Analyst,2017.0,2019.0,11.0,12.0
465,70,184.0,Commercial director,2008.0,2008.0,3.0,3.0
361,54,144.0,Assistant Store Manager,2018.0,2019.0,4.0,5.0
191,25,,,,,,
289,41,110.0,Graduate Engineer,2020.0,,2.0,
1001,167,415.0,BUSINESS INTELLIGENCE / DATA ANALYST,2017.0,2018.0,1.0,1.0
1179,202,501.0,,2020.0,2022.0,9.0,6.0
1132,194,481.0,Business Analyst,2016.0,2017.0,7.0,11.0
929,152,385.0,"Technical Lead, Business Intelligence",2021.0,2022.0,12.0,5.0
752,118,305.0,Customer Service Representative,2018.0,2019.0,12.0,5.0
174,22,69.0,CVITP Volunteer,2020.0,2020.0,1.0,5.0
334,47,125.0,Inventory Optimization Analyst,2014.0,2018.0,3.0,6.0
723,111,288.0,,2006.0,2006.0,6.0,10.0
265,39,105.0,Flight Attendant,2005.0,2010.0,1.0,4.0
169,22,72.0,,2020.0,2020.0,1.0,4.0
960,160,398.0,Petroleum Analytics Engineer,2009.0,2012.0,10.0,8.0
1236,216,533.0,Pricing Analyst,2017.0,2019.0,10.0,8.0
395,61,163.0,Data Science Consultant,2020.0,2021.0,3.0,2.0
908,145,158.0,Business System Analyst,2013.0,2017.0,4.0,11.0
489,73,192.0,System Analyst,2016.0,2016.0,5.0,8.0
800,134,331.0,Data Analyst / Coordinator,2019.0,2022.0,5.0,3.0
173,22,72.0,,2020.0,2020.0,1.0,4.0
154,21,66.0,CUSTOMER SUPPORT ANALYST,2014.0,2017.0,12.0,8.0
918,146,378.0,BUSINESS INTELLIGENCE DEVELOPER,2020.0,,2.0,
146,19,61.0,President,2022.0,,6.0,
1152,200,494.0,Data Analytics Leader,2016.0,2020.0,,
745,117,303.0,Data Quality Control Engineer,2020.0,,7.0,
98,13,45.0,Sr. Business Analyst,2021.0,2022.0,7.0,7.0
869,144,365.0,MANAGER MARKETING,2003.0,2004.0,,
531,80,211.0,Computer Lecturer,2014.0,2017.0,1.0,5.0
570,84,,,,,,
775,125,317.0,,2020.0,2021.0,,
1190,206,507.0,System Analyst,2016.0,2018.0,5.0,4.0
412,62,168.0,Account Manager,2017.0,2017.0,5.0,8.0
1045,172,431.0,Product Lifecycle Management,2023.0,2024.0,10.0,6.0
1091,186,459.0,CUSTOMER SERVICE,2017.0,2019.0,4.0,4.0
1037,171,429.0,Administrative & Financial Expert,2012.0,2015.0,2.0,8.0
879,145,373.0,Business Analyst,2009.0,2010.0,1.0,12.0
1083,183,454.0,Web and Printing Artwork Designer,2017.0,2019.0,1.0,11.0
401,62,166.0,Marketing Intern,2018.0,2018.0,4.0,8.0
166,22,71.0,Graduate Teaching Assistant,2020.0,2020.0,1.0,4.0
832,139,345.0,Project Manager,2019.0,2021.0,2.0,8.0
1068,179,445.0,IT Project Manager,2017.0,2018.0,9.0,10.0
1005,167,416.0,BUSINESS INTELLIGENCE / DATA ANALYST,2014.0,2016.0,10.0,12.0
523,78,206.0,,2021.0,2021.0,11.0,12.0
1038,171,430.0,Data Analyst,2015.0,2018.0,11.0,9.0
812,135,334.0,Financial Data Analyst,2015.0,2021.0,1.0,11.0
367,56,148.0,Analyst,2017.0,,11.0,
436,65,172.0,Operating Room Unit Coordinator,2021.0,,7.0,
240,37,3.0,Senior Business Analyst,2020.0,,1.0,
713,110,278.0,Senior Power BI Consultant,2019.0,2020.0,1.0,4.0
1074,180,450.0,Executive Electrical Engineer,2016.0,2018.0,7.0,8.0
689,107,268.0,Senior Readiness Supervisor,2007.0,2008.0,10.0,8.0
307,43,98.0,Research Assistant,2022.0,,3.0,
978,161,401.0,Data analyst,2021.0,,6.0,
494,73,194.0,SQL Database Developer,2014.0,2015.0,8.0,7.0
957,160,397.0,Production Data Analyst,2017.0,2019.0,1.0,10.0
266,39,106.0,Flight Dispatch Examiner,2021.0,,1.0,
649,102,262.0,Business Intelligence Intern,2017.0,2017.0,6.0,8.0
990,165,408.0,Power BI Developer,2016.0,2018.0,6.0,9.0
1168,202,498.0,,2020.0,2020.0,8.0,9.0
756,118,55.0,Personal Banking Associate,2019.0,2020.0,6.0,6.0
846,139,344.0,Business Analyst,2021.0,2022.0,8.0,2.0
735,114,294.0,Data Science Project Coordinator,2021.0,2022.0,12.0,6.0
186,23,75.0,Data Analyst,2017.0,2020.0,4.0,1.0
665,105,266.0,Server,2019.0,2021.0,,
419,62,166.0,Commercial Operations Analyst,2019.0,,11.0,
875,144,370.0,CARRIER SALES LEADER,2008.0,2009.0,,
912,146,377.0,INVENTORY CONTROL ANALYST,2019.0,,8.0,
507,75,197.0,,2016.0,2018.0,8.0,1.0
151,20,64.0,Business Analyst,2021.0,2022.0,9.0,1.0
655,102,6.0,Software Analyst,2013.0,2016.0,10.0,7.0
225,33,94.0,Data Analyst,2020.0,2020.0,5.0,8.0
621,96,250.0,Data /MSBI Developer,2015.0,2016.0,9.0,12.0
1217,210,521.0,Research Analyst,2021.0,2022.0,4.0,2.0
220,32,90.0,Sales associate,2021.0,2022.0,12.0,5.0
1265,225,546.0,BI DEVELOPER,2021.0,2021.0,3.0,12.0
626,96,251.0,Data Analyst,2020.0,,4.0,
1071,180,448.0,Data Analyst,2020.0,2021.0,8.0,10.0
515,76,200.0,Business Intelligence Developer,2017.0,,,
447,68,116.0,SENIOR BUSINESS ANALYST,2019.0,2021.0,3.0,9.0
923,148,382.0,,2013.0,2017.0,,
986,164,407.0,Business Analyst,2015.0,2021.0,11.0,5.0
979,161,400.0,Data analyst,2017.0,2019.0,1.0,9.0
615,94,246.0,Business Analyst,2021.0,2021.0,3.0,5.0
1094,188,461.0,"Senior Director, Data Science and Analytics",2017.0,2020.0,2.0,2.0
457,68,178.0,SECURITY ANALYST,2015.0,2018.0,3.0,6.0
224,33,93.0,Data Analyst,2021.0,2021.0,5.0,8.0
95,12,42.0,Cyber Security Analyst,2019.0,2019.0,1.0,8.0
732,113,292.0,Data Analytics Consultant,2019.0,2020.0,1.0,6.0
983,163,404.0,Business Analyst,2018.0,2020.0,10.0,5.0
1197,207,513.0,Director of Planning,2012.0,2015.0,9.0,12.0
256,39,104.0,Flight Dispatcher,2012.0,2019.0,10.0,2.0
818,137,340.0,PROGRAM MANAGER,2014.0,2016.0,7.0,8.0
331,46,124.0,Administrative Assistant,2022.0,,7.0,
1099,188,463.0,"Vice President, Product and Engineering",2020.0,,2.0,
648,102,6.0,Software Analyst,2013.0,2016.0,10.0,7.0
552,83,218.0,Lifeguard,2006.0,2012.0,8.0,6.0
1125,193,475.0,,2021.0,,11.0,
177,22,68.0,Teaching Assistant,2014.0,2017.0,9.0,4.0
38,4,10.0,Senior Planner,2015.0,2016.0,12.0,2.0
612,93,244.0,Senior Research Analyst,2016.0,2019.0,9.0,3.0
52,6,21.0,,2022.0,2022.0,5.0,8.0
1009,167,419.0,ASSISTANT BI TECHNICIAN,2007.0,2008.0,11.0,3.0
1210,209,519.0,Data Management Consultant,2012.0,2013.0,,
548,81,214.0,Data Analytics Specialist,2022.0,,5.0,
1111,191,470.0,Software Engineer,2015.0,2016.0,6.0,12.0
924,149,,,,,,
491,73,193.0,IT Technician,2017.0,2018.0,10.0,4.0
337,48,127.0,Sr. Tableau Developer,2015.0,,10.0,
514,75,198.0,Project Analyst,2018.0,2020.0,8.0,4.0
1067,178,,,,,,
355,53,141.0,IT Specialist,2019.0,2020.0,5.0,9.0
935,152,388.0,Lead Analytics Consultant,2023.0,2024.0,10.0,5.0
974,161,401.0,Data analyst,2021.0,,6.0,
768,123,,,,,,
688,107,268.0,Senior Readiness Supervisor,2007.0,2008.0,10.0,8.0
1264,224,,,,,,
244,38,102.0,Business Development Executive,2020.0,2021.0,8.0,11.0
69,10,32.0,Android Developer,2018.0,2018.0,1.0,6.0
1096,188,461.0,"Senior Director, Data Science and Analytics",2017.0,2020.0,2.0,2.0
1115,191,470.0,Software Engineer,2015.0,2016.0,6.0,12.0
18,2,6.0,ETL Informatica Developer,2016.0,2017.0,7.0,11.0
996,166,412.0,BI Analyst,2017.0,2018.0,11.0,11.0
92,12,40.0,Research Assistant,2021.0,,5.0,
560,83,222.0,"Head of Chezzetcook, NS",2010.0,2010.0,1.0,5.0
325,45,117.0,Scheduling Project Coordinator,2008.0,2008.0,5.0,7.0
998,166,411.0,Data Analyst Summer Student,2022.0,,2.0,
370,57,149.0,Production Shift Engineer,2020.0,2020.0,2.0,4.0
1014,168,421.0,,2017.0,2017.0,2.0,6.0
678,107,268.0,Operations Supervisor,2004.0,2007.0,10.0,9.0
1218,210,522.0,Associate Data Analyst,2017.0,2021.0,3.0,3.0
390,60,162.0,Process Quality Data Engineer,2018.0,2019.0,5.0,11.0
840,139,346.0,Branch Manager,2012.0,2013.0,6.0,5.0
446,68,178.0,SECURITY ANALYST,2015.0,2018.0,3.0,6.0
1154,200,494.0,Data Analyst,2012.0,2015.0,,
959,160,399.0,Senior Data Analyst,2021.0,2023.0,11.0,9.0
241,38,101.0,System Administrator,2019.0,2021.0,7.0,12.0
525,78,204.0,Research Assistant,2017.0,2018.0,1.0,4.0
749,117,301.0,Business Data Analyst,2021.0,,12.0,
788,128,325.0,Portfolio Analyst,2019.0,2022.0,6.0,3.0
1246,219,540.0,,2017.0,2017.0,12.0,12.0
952,158,,,,,,
351,51,134.0,Data Reporting Analyst,2021.0,,9.0,
802,135,333.0,,2011.0,2011.0,2.0,4.0
584,86,231.0,Data Analyst Jr,2018.0,2019.0,,
376,58,154.0,,2021.0,2021.0,9.0,12.0
1192,206,509.0,Embedded/Data Engineer,2012.0,2014.0,5.0,11.0
508,75,197.0,,2016.0,2018.0,8.0,1.0
1166,202,498.0,,2020.0,2020.0,8.0,9.0
424,63,3.0,Data & Reporting Analyst,2021.0,2022.0,,
844,139,345.0,Project Manager,2019.0,2021.0,2.0,8.0
643,101,259.0,Analytics Advisory Senior Analyst,2020.0,,2.0,
1023,168,424.0,IT project manager,2021.0,2022.0,11.0,2.0
778,126,320.0,Business Operations & Planning Specialist,2019.0,2019.0,2.0,7.0
1007,167,418.0,BUSINESS INTELLIGENCE / DATA ANALYST,2011.0,2014.0,7.0,8.0
1137,196,485.0,Data Analyst,2021.0,,2.0,
26,2,6.0,Senior ETL Developer,2020.0,2021.0,7.0,11.0
557,83,220.0,,2022.0,,7.0,
329,46,122.0,Business Intelligence Specialist,2018.0,2021.0,2.0,3.0
19,2,6.0,Senior ETL Developer,2020.0,2021.0,7.0,11.0
394,61,164.0,Data Analyst,2019.0,2020.0,1.0,3.0
641,100,258.0,,2020.0,,6.0,
426,63,170.0,Report & Compensation Analyst,2022.0,,,
462,69,181.0,Data Analyst,2019.0,2020.0,8.0,8.0
1066,177,444.0,Sr. Executive,2010.0,2011.0,6.0,6.0
1213,209,520.0,Data Analyst,2020.0,,,
163,22,71.0,Graduate Teaching Assistant,2020.0,2020.0,1.0,4.0
1122,192,474.0,Business Intelligence Analyst,2018.0,2019.0,1.0,4.0
659,102,264.0,Business Intelligence Intern,2017.0,2017.0,,
1087,186,455.0,BUSINESS INTELLIGENCE DEVELOPER COOP,2019.0,2019.0,5.0,12.0
343,50,133.0,Front-desk Support,2021.0,2021.0,5.0,7.0
20,2,7.0,ETL Informatica Developer,2013.0,2016.0,6.0,6.0
400,62,165.0,Recruiting & Public Affairs Non-Commissioned Officer,2010.0,2017.0,4.0,4.0
452,68,179.0,SENIOR DATA ANALYST,2021.0,2022.0,9.0,7.0
870,144,359.0,CONSULTANT - Wireless,2016.0,2017.0,,
172,22,69.0,CVITP Volunteer,2020.0,2020.0,1.0,5.0
849,140,347.0,Business Analyst,2021.0,2021.0,5.0,8.0
500,74,196.0,Fund Operation Specialist,2019.0,2020.0,10.0,9.0
257,39,106.0,Flight Dispatch Examiner,2021.0,,1.0,
1165,202,499.0,Client Services Coordinator,2018.0,2018.0,7.0,9.0
279,39,107.0,Flight Attendant,2010.0,2012.0,10.0,9.0
102,14,46.0,"Graduate Teaching Assistant, Product Development",2014.0,2014.0,8.0,12.0
414,62,165.0,Recruiting & Public Affairs Non-Commissioned Officer,2010.0,2017.0,4.0,4.0
509,75,199.0,Supply Chain Intern,2015.0,2015.0,1.0,4.0
437,65,175.0,Customs and Logistics Coordinator,2018.0,2020.0,2.0,1.0
527,79,207.0,Data Analyst,2017.0,2018.0,6.0,12.0
999,167,413.0,BUSINESS INTELLIGENCE / DATA ANALYST,2018.0,,1.0,
1008,167,418.0,BUSINESS INTELLIGENCE / DATA ANALYST,2011.0,2014.0,7.0,8.0
1196,207,512.0,Marketing Manager,2016.0,2018.0,7.0,3.0
585,87,234.0,Assistant Executive,2019.0,2020.0,9.0,3.0
715,110,280.0,Financial Analyst,2016.0,2016.0,1.0,4.0
631,97,255.0,Senior Systems Engineer,1996.0,2008.0,5.0,6.0
656,102,263.0,Sr. Informatics Analyst,2020.0,,3.0,
382,59,159.0,MBA Intern,2013.0,2013.0,,
773,124,316.0,Consultant,2017.0,2019.0,2.0,11.0
1002,167,416.0,BUSINESS INTELLIGENCE / DATA ANALYST,2014.0,2016.0,10.0,12.0
30,3,8.0,Reporting Analyst,2012.0,2014.0,10.0,8.0
1240,218,537.0,Business Intelligence Analyst,2022.0,,4.0,
770,124,315.0,Business Intelligence Consultant,2016.0,2017.0,8.0,2.0
1032,169,428.0,Customer Experience Specialist,2022.0,,4.0,
675,107,268.0,Senior Operations Analyst,2008.0,2011.0,9.0,9.0
442,67,,,,,,
200,28,6.0,Business Analyst,2017.0,2019.0,1.0,6.0
112,15,53.0,Customer Service Manager,2022.0,,5.0,
838,139,343.0,Business Analyst,2022.0,,2.0,
1084,184,,,,,,
567,83,221.0,Primary Care Paramedic,2009.0,2009.0,3.0,9.0
696,107,271.0,Custody Transfer Administrator,2022.0,,5.0,
1175,202,500.0,General Labourer,2016.0,2016.0,7.0,8.0
662,103,,,,,,
405,62,166.0,Project Associate,2019.0,2019.0,4.0,11.0
980,162,403.0,SSRS & SSIS Developer,2016.0,2019.0,10.0,7.0
1052,173,207.0,,2012.0,2016.0,9.0,12.0
445,68,177.0,BUSINESS ANALYST,2018.0,2019.0,6.0,3.0
165,22,70.0,Data Analyst,2016.0,2018.0,9.0,8.0
481,71,188.0,Corporate Banking Associate,2021.0,2021.0,3.0,5.0
160,22,71.0,Graduate Teaching Assistant,2020.0,2020.0,1.0,4.0
772,124,314.0,Business Intelligence Engineer II,2019.0,2020.0,11.0,3.0
21,2,6.0,ETL Informatica Developer,2016.0,2017.0,7.0,11.0
951,157,,,,,,
380,59,157.0,Business Development Analyst,2015.0,2018.0,,
669,105,265.0,Data Analyst,2021.0,,,
1079,181,452.0,Spatial Data Analyst,2019.0,2020.0,2.0,12.0
65,9,29.0,SQL BI Developer,2019.0,2021.0,6.0,5.0
217,32,91.0,Data Analyst,2021.0,2021.0,5.0,9.0
964,160,399.0,Senior Data Analyst,2021.0,2023.0,11.0,9.0
372,57,150.0,Cashier,2021.0,2022.0,6.0,6.0
167,22,71.0,Graduate Teaching Assistant,2020.0,2020.0,1.0,4.0
1026,168,425.0,Information Systems Manager,2022.0,2022.0,3.0,5.0
1112,191,468.0,Senior Software Engineer,2018.0,2021.0,10.0,4.0
582,86,230.0,BI Developer,2019.0,2020.0,,
425,63,3.0,Data & Reporting Analyst,2021.0,2022.0,,
145,19,59.0,Structural Engineer In Training,2018.0,2018.0,9.0,12.0
0,1,1.0,GIS Analyst,2016.0,2018.0,6.0,2.0
1225,213,527.0,,2022.0,2022.0,,
1047,172,433.0,Project Coordinator,2019.0,2022.0,10.0,8.0
1174,202,499.0,Client Services Coordinator,2018.0,2018.0,7.0,9.0
198,28,83.0,Credit Analyst,2021.0,,5.0,
753,118,306.0,Founder,2020.0,2021.0,7.0,10.0
1254,220,,,,,,
311,43,98.0,Research Assistant,2022.0,,3.0,
328,46,121.0,Production Analyst,2015.0,2018.0,7.0,2.0
758,120,308.0,Business Analyst,2020.0,2022.0,5.0,1.0
1016,168,421.0,,2017.0,2017.0,2.0,6.0
837,139,345.0,Project Manager,2019.0,2021.0,2.0,8.0
795,132,327.0,Business Intelligence Advisor,2018.0,2021.0,11.0,12.0
606,92,241.0,Crew Member,2017.0,2020.0,8.0,5.0
487,73,190.0,IT Operations Coordinator,2018.0,2019.0,6.0,3.0
1177,202,501.0,,2020.0,2022.0,9.0,6.0
851,141,349.0,Analyst,2019.0,2022.0,3.0,1.0
1182,202,497.0,Meat Clerk,2017.0,2018.0,5.0,7.0
171,22,73.0,Graduate Research Assistant,2018.0,2022.0,9.0,1.0
157,22,69.0,CVITP Volunteer,2020.0,2020.0,1.0,5.0
975,161,402.0,Data Analyst,2016.0,2019.0,8.0,9.0
1035,170,,,,,,
573,85,226.0,Leanershiph(Data Analyst),2011.0,2011.0,2.0,5.0
836,139,345.0,Supply Chain Business Analyst,2015.0,2019.0,9.0,2.0
422,62,71.0,Research Assistant/Department,2016.0,2019.0,9.0,4.0
666,105,266.0,Server,2019.0,2021.0,,
769,124,314.0,Business Intelligence Engineer II,2019.0,2020.0,11.0,3.0
787,128,324.0,,2015.0,2015.0,11.0,12.0
444,68,178.0,SECURITY ANALYST,2015.0,2018.0,3.0,6.0
596,88,236.0,Product Consultant,2019.0,2020.0,6.0,3.0
1170,202,501.0,,2020.0,2022.0,9.0,6.0
801,135,332.0,Business/QA Analyst,2005.0,2008.0,7.0,8.0
976,161,400.0,Data analyst,2016.0,2016.0,6.0,12.0
364,54,145.0,Customer Service Business Intelligence Analyst,2022.0,,11.0,
1267,225,548.0,DATA ANALYST,2021.0,,12.0,
750,117,304.0,Technical Support Analyst,2019.0,2019.0,9.0,12.0
763,120,308.0,Business Analyst,2020.0,2022.0,5.0,1.0
4,1,2.0,Business Analyst,2022.0,,1.0,
702,107,268.0,Operations Supervisor,2004.0,2007.0,10.0,9.0
590,88,236.0,Product Consultant,2019.0,2020.0,6.0,3.0
62,8,24.0,BUSINESS INTELLIGENCE AND REPORTING ANALYST III,2019.0,2021.0,12.0,4.0
751,118,305.0,Customer Service Representative,2018.0,2019.0,12.0,5.0
392,61,163.0,Data Science Consultant,2020.0,2021.0,3.0,2.0
141,19,61.0,President,2022.0,,6.0,
202,29,84.0,Jr. Data Analyst,2020.0,2020.0,8.0,12.0
1064,177,442.0,Dispute Analyst Team Member,2011.0,2015.0,10.0,4.0
8,1,1.0,GIS Analyst,2016.0,2018.0,6.0,2.0
43,4,15.0,,2009.0,2011.0,4.0,6.0
859,143,355.0,Office Administrator,2008.0,2012.0,3.0,5.0
85,11,36.0,Decision Support Specialist,2021.0,2022.0,2.0,2.0
124,18,57.0,Project Manager,2015.0,2021.0,8.0,3.0
302,43,112.0,Volunteer Tutor Impact Day,2017.0,2021.0,,
281,39,105.0,Flight Attendant,2005.0,2010.0,1.0,4.0
252,39,104.0,Flight Dispatcher,2012.0,2019.0,10.0,2.0
587,87,235.0,Human Resources Intern,2018.0,2018.0,7.0,8.0
203,29,85.0,IT Helpdesk Engineer,2019.0,2020.0,10.0,6.0
195,27,82.0,Senior Analyst,2020.0,2021.0,2.0,11.0
1224,213,526.0,Billing & Estimation Engineer,2011.0,2013.0,7.0,7.0
416,62,166.0,Project Associate,2019.0,2019.0,4.0,11.0
333,47,126.0,Inventory Control Analyst,2020.0,2021.0,8.0,2.0
54,7,23.0,Demand Analyst,2019.0,2020.0,8.0,11.0
91,11,36.0,Decision Support Specialist,2021.0,2022.0,2.0,2.0
746,117,303.0,Data Quality Control Engineer,2020.0,,7.0,
168,22,73.0,Graduate Research Assistant,2018.0,2022.0,9.0,1.0
121,18,56.0,Director,2024.0,,1.0,
353,52,139.0,Social Media Coordinator,2019.0,2020.0,11.0,4.0
561,83,223.0,Program Developer,2015.0,2021.0,11.0,12.0
652,102,262.0,Business Intelligence Intern,2017.0,2017.0,6.0,8.0
794,132,327.0,Data Management Assistant,2015.0,2018.0,11.0,11.0
916,146,376.0,BUSINESS INTELLIGENCE ANALYST,2021.0,,1.0,
628,97,254.0,Senior Programmer Analyst,2008.0,2014.0,6.0,8.0
6,1,4.0,,2021.0,2021.0,9.0,12.0
706,108,273.0,Senior BI Developer,2017.0,2020.0,9.0,12.0
368,57,149.0,Production Shift Engineer,2020.0,2020.0,2.0,4.0
207,30,53.0,Customer Service Manager,2021.0,,7.0,
413,62,166.0,Project Associate,2019.0,2019.0,4.0,11.0
387,59,161.0,Market Research Analyst,2014.0,2015.0,,
374,58,152.0,MACHINE LEARNING DEVELOPER,2018.0,2019.0,9.0,4.0
921,147,380.0,Senior Process Associate,2018.0,2020.0,10.0,3.0
1212,209,517.0,Application Manager,2010.0,2012.0,,
235,35,98.0,Project Assistant,2022.0,,4.0,
218,32,91.0,Data Analyst,2021.0,2021.0,5.0,9.0
545,81,215.0,Business Consultant,2019.0,2019.0,5.0,5.0
765,121,312.0,,2018.0,2018.0,5.0,6.0
23,2,7.0,ETL Informatica Developer,2013.0,2016.0,6.0,6.0
544,81,215.0,Business Consultant,2019.0,2019.0,5.0,5.0
711,110,277.0,Business Intelligence Analyst,2016.0,2017.0,8.0,5.0
189,24,76.0,Web Developer,2020.0,2022.0,6.0,6.0
73,10,31.0,Project Management,2020.0,2020.0,5.0,7.0
